fips,preterm,lbw,pop_per_sqr_mile,white,black,native,asian,pacific,multiracial,hispanic,poverty,hs,ba,marital,drug_death_per_100000,insured,fertilizer_per_sqr_mile,insecticide_per_sqr_mile,herbicide_per_sqr_mile,acres_ag_land_per_sqr_mile,all_wells,all_hormone_wells,all_est_wells,all_test_wells,all_wells_2014to2018,all_hormone_wells_2014to2018,all_est_wells_2014to2018,all_test_wells_2014to2018,required_report,no_report_but_resources,"Metro-nonmetro status, 2013 0=Nonmetro 1=Metro",Economic Types Type_2015_Update non-overlapping,total_area,maternal_care_code
48329,10.4,8.5,182.3863043,84.2,6.6,0.7,2.1,0,2.2,44,9,83.8,27.4,52.8,123.5,82.5,22.21261999,10.57701493,36.74407445,54.24802334,3.39911685,1.770511941,0.935699485,0.954546513,2.181820601,1.446786526,0.728382182,0.719512993,TRUE,FALSE,1,2,901.999,1
48331,9,6.3,24.25374786,84.5,9.8,0.1,0.5,0,2.9,26.2,14.6,82.2,13.8,55.3,191.4,86.6,148.3693327,72.14073939,142.1170894,64.47441527,0.526500698,0.007829007,0.005871755,0.004893129,0.02348702,0.004893129,0.003914503,0.004893129,TRUE,FALSE,0,1,1021.841,0
48333,11.1,7.6,6.551592791,98.3,0.2,0.2,0.1,0,0.2,19.7,16.9,80.5,18.2,48.7,232.5,79.3,37.79662263,13.04705198,24.00513221,17.98279906,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,749.768,0
48335,10.9,9.9,9.393144475,78.9,11,1,0.4,0,3,39.5,9.1,78.8,11.8,54.2,193.2,85.9,58.41354861,3.841552426,72.11032939,159.1302725,0.473844649,0.069875709,0.039305086,0.025111583,0.052406781,0.019652543,0.020744351,0.014193503,TRUE,FALSE,0,4,915.912,0
48337,9.7,8.2,20.84958095,94.8,0.6,0.2,0,0,3.4,10.9,14.2,85.5,15.5,58.9,326,80.5,85.92489467,10.32757335,68.69651716,9.82054042,0.839838171,0.110841586,0.070341776,0.065012853,0.198235914,0.060749715,0.029841965,0.053289224,TRUE,FALSE,0,2,938.276,0
48339,9.6,7.4,531.7789844,86.5,4.7,0.4,2.8,0.1,2.7,23.7,9.9,87.4,34.7,55.1,89.3,85.7,16.84789229,2.854339488,15.75929171,4.621996637,0.011143189,0.000928599,0.001857198,0,0.000928599,0,0,0,TRUE,FALSE,1,0,1076.891,1
48341,8,6.3,24.23146434,73,4,0.9,7.9,0,3.4,54.9,15.4,66.7,14.3,54.1,158,83.4,164.9286761,90.55038468,158.9299965,221.5243337,0.105538461,0.005496795,0.01099359,0.008794872,0.09564423,0.005496795,0.01099359,0.005496795,TRUE,FALSE,0,3,909.621,1
48343,13.6,11.1,49.30373945,69.3,23.7,0.6,0.1,0,2.3,9.5,16.3,88.4,15.5,53.4,234.6,85.5,33.69194687,5.956609217,47.4147681,3.023941521,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,258.7,1
48345,NA,NA,1.168188883,86.5,1.6,0,0,0,3.5,19.4,9.6,86.2,16.7,54.8,NA,79.6,17.71786824,0.960016815,25.96997067,80.20788912,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,989.815,0
48347,9.1,8.2,69.25943181,75.9,17.8,0.9,1.8,0,2,19.2,24.4,83.3,24.5,41.1,166.1,81.1,21.5021388,5.994356388,38.46783659,3.376447483,0.117203185,0.013249056,0.002038316,0.001019158,0.024459795,0.013249056,0.002038316,0.001019158,TRUE,FALSE,0,0,981.202,1
48349,9.6,8.1,48.11951285,75,13,1.9,0.6,1.1,2.5,26.8,18.2,78.3,16.1,53,192.8,82.6,128.8618031,45.94941523,128.8568508,25.19928053,0.006446052,0.000920865,0,0,0.003683458,0.000920865,0,0,TRUE,FALSE,0,0,1085.936,1
48351,11.2,9.6,15.05552777,77,19.7,0.1,1.2,0,1.9,3.5,20.6,83.7,8.9,48.2,137.5,83.5,5.288766886,0.544085374,0.803275651,0.849330122,0.01383379,0.003192413,0.004256551,0.003192413,0.004256551,0.003192413,0.003192413,0,TRUE,FALSE,1,0,939.728,0
48353,8.7,7.8,16.4101417,87.6,5,0.7,0.4,0,1.3,36.9,15.1,81.1,15.5,52.6,247.6,82.7,73.96076961,41.03083672,97.96194505,72.78642364,0.068931712,0.027353854,0.022977237,0.010941542,0.037201241,0.022977237,0.01312985,0.007659079,TRUE,FALSE,0,0,913.948,1
48355,10.2,8.6,430.0120718,89.9,3.8,0.5,2,0.1,1.6,63.4,16.4,82.4,21.5,45.3,118.5,83,357.3545059,273.5400493,354.2053355,10.59266434,0.011154547,0.006006295,0.001716084,0,0.002574126,0.002574126,0.000858042,0,TRUE,FALSE,1,0,1165.444,1
48357,9.9,7.3,11.27620044,88.3,1.4,1.9,0.2,0,3.4,53.8,12.2,75.3,15.2,57.9,98.4,79.1,171.6918115,114.7910231,210.8599356,351.0136921,0.500980724,0.287519372,0.013069062,0.212372264,0.261381247,0.175343253,0.010890885,0.14811604,TRUE,FALSE,0,2,918.199,1
48359,NA,NA,1.392847694,91,4.9,0.1,0.5,0,3.4,16.9,12,85.7,22.5,53.2,NA,89.2,78.6958947,3.334170819,41.12699372,61.06470877,0.027307373,0.01332067,0,0.011322569,0.007326368,0.004662234,0,0.002664134,TRUE,FALSE,1,1,1501.426,0
48361,11.6,9.4,251.8028288,87.5,8.5,0.4,1.2,0,1.8,7.3,13.8,88.3,15.3,52.1,132.9,84.6,14.34473502,2.516620179,9.700971595,2.157103011,0.047427081,0.005269676,0.013174189,0.005269676,0.010539351,0.002634838,0.005269676,0.005269676,TRUE,FALSE,1,3,379.53,0
48363,8.6,7.9,29.72760456,92,2.2,0.7,0.8,0.1,1.8,19.9,17.7,83.9,16.5,49.9,250.2,81.4,29.01268071,31.4230554,22.33585884,52.62616411,0.146117535,0.087264639,0.009132346,0.090308754,0.076102883,0.05174996,0.006088231,0.056823486,TRUE,FALSE,0,2,985.508,1
48365,12.4,9,28.88994337,81,17.2,0.1,0.2,0,0.8,8.6,15.9,83.7,15.5,52.1,228.2,82.6,22.23194533,2.734931072,27.47132883,14.20463299,0.663565159,0.140018336,0.065747741,0.08035835,0.3238685,0.101056712,0.046266929,0.06453019,TRUE,FALSE,0,2,821.321,0
48367,8.5,6.6,143.6686066,93.2,1.4,0.7,0.5,0.1,2.3,12,8.3,89.1,26.8,58.2,149,86.1,80.43547077,17.43144855,59.66693304,45.8570287,0.29227718,0.09119927,0.008790291,0.070322329,0.050544174,0.048346601,0.004395146,0.041753883,TRUE,FALSE,1,0,910.095,1
48369,9.5,8.6,11.18503213,83.5,1.1,0.8,0.3,0.2,4.7,62.9,16.4,70.8,17.7,55.9,93.6,79.5,169.0583774,113.2717241,230.048137,393.5787107,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,885.204,0
48371,10,9.4,3.316025849,82.8,3.7,1.1,0.5,0.1,0.8,68.6,12.3,69.5,9.8,54.5,119.7,79.7,6.765767496,1.318475556,3.564145274,16.85784667,0.071986036,0.029382055,0.02182667,0.020777311,0.05057911,0.022246413,0.013641669,0.015740387,TRUE,FALSE,0,2,4764.813,1
48373,9.3,6.7,45.2554054,84.2,10.3,1.6,0.7,0.1,2,15,17.3,80.2,14,50.7,199.5,81.6,9.421547805,1.162675194,4.531500551,1.931800444,0.036948254,0.019825893,0.028837662,0.001802354,0.027936485,0.016221185,0.02072707,0,TRUE,FALSE,0,0,1109.66,1
48375,10.7,9.5,133.0915136,78.1,9.8,0.5,5.4,0.1,3.5,38,20.1,77.4,14.8,45.3,219.1,78.3,26.86401215,6.143836898,40.01034798,30.51993087,0.039046527,0.015184761,0.001084626,0.00759238,0.033623398,0.015184761,0.001084626,0.00759238,TRUE,FALSE,1,0,921.977,1
48377,9.9,8.1,1.847609443,94.7,0,1.1,2.5,0,0,83.6,33.4,52.4,20.1,46.8,71.6,70,2.069384829,NA,NA,13.70390314,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,3855.937,0
48379,11.3,7.8,50.00152537,90.4,2.8,0.6,0.1,0,2.2,8.9,11.1,84.8,11.7,56.1,229.9,79.9,78.23388668,18.8883998,69.43905724,18.70535578,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,258.828,0
48381,9.7,8,145.2694627,89.5,2.9,0.4,1.6,0.1,3.3,20.9,8.7,91.9,32,50.9,163.1,89.3,62.80224492,28.02859004,116.4250169,107.1260168,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,922.442,1
